주당학습시간,출석률,학습자원접근,비교과활동,학습동기,인터넷접근,성별,나이,선호학습유형,온라인강좌수,토론참여,과제완료율,시험점수,스트레스수준,최종성적
23,78,1,1,1,1,0,27,1,19,0,65,70,0,B
23,78,1,1,1,1,0,22,3,4,0,67,50,1,D
23,78,1,1,1,1,0,19,2,10,0,89,90,2,A
23,78,1,1,1,1,0,21,3,11,1,95,51,1,D
23,78,1,1,1,1,0,27,0,17,1,67,68,1,C
23,78,0,0,2,1,0,27,2,16,0,89,43,1,D
23,78,0,0,2,1,0,18,0,18,0,81,100,1,A
23,78,0,0,2,1,0,25,2,9,0,54,63,2,C
23,78,0,0,2,1,0,29,1,9,1,93,65,1,C
23,78,0,0,2,1,0,27,1,19,0,65,70,0,B
23,78,0,0,2,1,0,22,3,4,0,67,50,1,D
23,78,0,0,2,1,0,19,2,10,0,89,90,2,A
23,78,0,0,2,1,0,21,3,11,1,95,51,1,D
23,78,0,0,2,1,0,27,0,17,1,67,68,1,C
11,70,0,1,0,1,0,22,3,15,1,94,90,0,A
11,70,2,1,0,1,0,22,3,15,1,94,90,0,A
11,70,1,0,1,1,0,22,3,15,1,94,90,0,A
14,63,1,0,0,1,0,23,2,15,1,52,72,0,B
14,63,2,0,1,1,0,23,2,15,1,52,72,0,B
14,63,0,1,1,1,0,23,2,15,1,52,72,0,B
22,68,2,0,2,1,1,25,3,6,0,75,88,1,A
22,68,0,1,1,1,1,25,3,6,0,75,88,1,A
22,68,2,1,1,0,1,25,3,6,0,75,88,1,A
22,68,2,0,1,1,1,25,3,6,0,75,88,1,A
39,92,1,0,1,1,1,19,0,16,0,89,81,1,B
39,92,1,0,1,1,1,22,2,20,0,91,70,0,B
39,92,1,0,1,1,1,23,3,10,0,83,54,0,D
39,92,1,0,1,1,1,22,2,13,1,66,40,2,D
39,92,1,0,1,1,1,23,2,12,1,58,88,0,A
39,92,1,0,1,1,1,24,1,1,1,62,85,1,A
24,99,1,0,0,1,1,26,3,8,1,84,55,0,C
24,99,1,0,0,1,1,18,0,20,0,53,56,2,C
24,99,1,1,1,1,1,26,3,8,1,84,55,0,C
24,99,1,1,1,1,1,18,0,20,0,53,56,2,C
24,99,0,1,0,1,1,26,3,8,1,84,55,0,C
24,99,0,1,0,1,1,18,0,20,0,53,56,2,C
24,99,1,0,0,1,1,26,3,8,1,84,55,0,C
24,99,1,0,0,1,1,18,0,20,0,53,56,2,C
24,99,1,0,2,1,1,26,3,8,1,84,55,0,C
24,99,1,0,2,1,1,18,0,20,0,53,56,2,C
23,89,2,0,0,1,1,18,3,8,0,56,61,2,C
23,89,2,0,0,1,1,24,0,20,0,89,100,0,A
23,89,2,0,0,1,1,27,1,7,1,75,46,0,D
23,89,2,0,0,1,1,25,0,2,1,76,54,2,D
23,89,2,0,1,1,1,18,3,8,0,56,61,2,C
23,89,2,0,1,1,1,24,0,20,0,89,100,0,A
23,89,2,0,1,1,1,27,1,7,1,75,46,0,D
23,89,2,0,1,1,1,25,0,2,1,76,54,2,D
23,89,1,0,0,1,1,18,3,8,0,56,61,2,C
23,89,1,0,0,1,1,24,0,20,0,89,100,0,A
23,89,1,0,0,1,1,27,1,7,1,75,46,0,D
23,89,1,0,0,1,1,25,0,2,1,76,54,2,D
23,89,2,1,0,1,1,18,3,8,0,56,61,2,C
23,89,2,1,0,1,1,24,0,20,0,89,100,0,A
23,89,2,1,0,1,1,27,1,7,1,75,46,0,D
23,89,2,1,0,1,1,25,0,2,1,76,54,2,D
23,89,2,1,1,1,1,18,3,8,0,56,61,2,C
23,89,2,1,1,1,1,24,0,20,0,89,100,0,A
23,89,2,1,1,1,1,27,1,7,1,75,46,0,D
23,89,2,1,1,1,1,25,0,2,1,76,54,2,D
23,89,1,0,2,1,1,18,3,8,0,56,61,2,C
23,89,1,0,2,1,1,24,0,20,0,89,100,0,A
23,89,1,0,2,1,1,27,1,7,1,75,46,0,D
23,89,1,0,2,1,1,25,0,2,1,76,54,2,D
23,89,0,0,1,1,1,18,3,8,0,56,61,2,C
23,89,0,0,1,1,1,24,0,20,0,89,100,0,A
23,89,0,0,1,1,1,27,1,7,1,75,46,0,D
23,89,0,0,1,1,1,25,0,2,1,76,54,2,D
25,75,2,0,2,1,1,18,3,17,1,81,63,2,C
25,75,2,0,2,1,1,19,3,11,0,68,90,0,A
25,75,2,0,2,1,1,21,3,7,1,67,76,1,B
25,75,2,0,2,1,1,21,1,13,0,85,79,1,B
25,75,2,0,2,1,1,26,0,11,1,66,97,0,A
25,75,1,1,0,1,1,18,3,17,1,81,63,2,C
25,75,1,1,0,1,1,19,3,11,0,68,90,0,A
25,75,1,1,0,1,1,21,3,7,1,67,76,1,B
25,75,1,1,0,1,1,21,1,13,0,85,79,1,B
25,75,1,1,0,1,1,26,0,11,1,66,97,0,A
25,75,2,1,2,1,1,18,3,17,1,81,63,2,C
25,75,2,1,2,1,1,19,3,11,0,68,90,0,A
25,75,2,1,2,1,1,21,3,7,1,67,76,1,B
25,75,2,1,2,1,1,21,1,13,0,85,79,1,B
25,75,2,1,2,1,1,26,0,11,1,66,97,0,A
25,75,0,1,1,1,1,18,3,17,1,81,63,2,C
25,75,0,1,1,1,1,19,3,11,0,68,90,0,A
25,75,0,1,1,1,1,21,3,7,1,67,76,1,B
25,75,0,1,1,1,1,21,1,13,0,85,79,1,B
25,75,0,1,1,1,1,26,0,11,1,66,97,0,A
25,75,0,1,2,1,1,18,3,17,1,81,63,2,C
25,75,0,1,2,1,1,19,3,11,0,68,90,0,A
25,75,0,1,2,1,1,21,3,7,1,67,76,1,B
25,75,0,1,2,1,1,21,1,13,0,85,79,1,B
25,75,0,1,2,1,1,26,0,11,1,66,97,0,A
25,75,2,1,0,1,1,18,3,17,1,81,63,2,C
25,75,2,1,0,1,1,19,3,11,0,68,90,0,A
25,75,2,1,0,1,1,21,3,7,1,67,76,1,B
25,75,2,1,0,1,1,21,1,13,0,85,79,1,B
25,75,2,1,0,1,1,26,0,11,1,66,97,0,A
31,78,2,1,0,1,1,24,0,16,1,83,62,2,C
31,78,2,1,0,1,1,21,0,15,1,50,92,1,A
31,78,2,1,0,1,1,21,0,4,1,100,85,2,A
31,78,2,1,0,1,1,19,3,17,1,97,84,1,B
31,78,2,1,0,1,1,20,3,6,1,74,90,0,A
31,78,2,1,0,1,1,18,2,6,0,92,57,2,C
24,64,1,1,1,1,0,29,3,6,1,60,92,0,A
24,64,1,1,1,1,0,22,0,4,1,96,85,0,A
24,64,1,1,1,1,0,21,2,18,0,92,97,1,A
24,64,1,1,1,1,0,21,0,11,1,84,42,1,D
25,85,0,1,1,1,1,23,0,12,1,55,63,2,C
25,85,0,1,1,1,1,28,0,4,1,71,97,0,A
25,85,1,0,1,1,1,23,0,12,1,55,63,2,C
25,85,1,0,1,1,1,28,0,4,1,71,97,0,A
25,85,1,1,1,1,1,23,0,12,1,55,63,2,C
25,85,1,1,1,1,1,28,0,4,1,71,97,0,A
16,82,2,1,1,1,1,23,3,1,1,69,59,2,C
16,82,2,1,1,1,1,26,3,1,0,85,60,0,C
16,82,2,1,1,1,1,19,2,18,1,50,81,1,B
16,82,1,1,1,1,1,23,3,1,1,69,59,2,C
16,82,1,1,1,1,1,26,3,1,0,85,60,0,C
16,82,1,1,1,1,1,19,2,18,1,50,81,1,B
16,82,1,1,2,1,1,23,3,1,1,69,59,2,C
16,82,1,1,2,1,1,26,3,1,0,85,60,0,C
16,82,1,1,2,1,1,19,2,18,1,50,81,1,B
16,82,2,0,0,1,1,23,3,1,1,69,59,2,C
16,82,2,0,0,1,1,26,3,1,0,85,60,0,C
16,82,2,0,0,1,1,19,2,18,1,50,81,1,B
16,82,0,0,0,1,1,23,3,1,1,69,59,2,C
16,82,0,0,0,1,1,26,3,1,0,85,60,0,C
16,82,0,0,0,1,1,19,2,18,1,50,81,1,B
16,82,1,0,1,1,1,23,3,1,1,69,59,2,C
16,82,1,0,1,1,1,26,3,1,0,85,60,0,C
16,82,1,0,1,1,1,19,2,18,1,50,81,1,B
16,82,2,1,0,1,1,23,3,1,1,69,59,2,C
16,82,2,1,0,1,1,26,3,1,0,85,60,0,C
16,82,2,1,0,1,1,19,2,18,1,50,81,1,B
16,82,1,1,1,1,1,23,3,1,1,69,59,2,C
16,82,1,1,1,1,1,26,3,1,0,85,60,0,C
16,82,1,1,1,1,1,19,2,18,1,50,81,1,B
16,82,2,1,1,1,1,23,3,1,1,69,59,2,C
16,82,2,1,1,1,1,26,3,1,0,85,60,0,C
16,82,2,1,1,1,1,19,2,18,1,50,81,1,B
23,82,1,0,1,1,0,28,1,8,1,69,54,0,D
23,82,1,0,1,1,0,23,0,17,1,61,70,1,B
23,82,0,0,2,1,0,28,1,8,1,69,54,0,D
23,82,0,0,2,1,0,23,0,17,1,61,70,1,B
23,82,1,1,1,1,0,28,1,8,1,69,54,0,D
23,82,1,1,1,1,0,23,0,17,1,61,70,1,B
25,71,2,1,1,1,0,29,2,12,1,74,59,2,C
25,71,1,1,0,1,0,29,2,12,1,74,59,2,C
30,90,1,0,2,1,1,19,2,0,1,89,97,0,A
20,99,1,0,1,1,1,23,0,17,1,78,59,1,C
20,99,1,0,1,1,1,25,3,2,0,78,71,2,B
20,99,0,1,2,1,1,23,0,17,1,78,59,1,C
20,99,0,1,2,1,1,25,3,2,0,78,71,2,B
20,99,0,1,0,1,1,23,0,17,1,78,59,1,C
20,99,0,1,0,1,1,25,3,2,0,78,71,2,B
20,99,0,0,0,1,1,23,0,17,1,78,59,1,C
20,99,0,0,0,1,1,25,3,2,0,78,71,2,B
20,99,0,0,0,1,1,23,0,17,1,78,59,1,C
20,99,0,0,0,1,1,25,3,2,0,78,71,2,B
20,99,1,1,1,1,1,23,0,17,1,78,59,1,C
20,99,1,1,1,1,1,25,3,2,0,78,71,2,B
20,99,0,1,2,1,1,23,0,17,1,78,59,1,C
20,99,0,1,2,1,1,25,3,2,0,78,71,2,B
20,99,1,0,2,1,1,23,0,17,1,78,59,1,C
20,99,1,0,2,1,1,25,3,2,0,78,71,2,B
24,62,2,0,0,1,0,27,3,18,1,76,88,1,A
24,62,2,0,0,1,0,29,1,11,0,50,100,1,A
24,62,2,0,0,1,0,26,3,16,1,100,78,0,B
24,62,0,1,1,1,0,27,3,18,1,76,88,1,A
24,62,0,1,1,1,0,29,1,11,0,50,100,1,A
24,62,0,1,1,1,0,26,3,16,1,100,78,0,B
24,62,2,0,0,1,0,27,3,18,1,76,88,1,A
24,62,2,0,0,1,0,29,1,11,0,50,100,1,A
24,62,2,0,0,1,0,26,3,16,1,100,78,0,B
24,62,2,1,1,1,0,27,3,18,1,76,88,1,A
24,62,2,1,1,1,0,29,1,11,0,50,100,1,A
24,62,2,1,1,1,0,26,3,16,1,100,78,0,B
24,62,1,0,1,1,0,27,3,18,1,76,88,1,A
24,62,1,0,1,1,0,29,1,11,0,50,100,1,A
24,62,1,0,1,1,0,26,3,16,1,100,78,0,B
11,80,1,1,0,1,1,26,2,12,1,98,42,0,D
11,80,1,1,0,1,1,29,2,1,1,79,66,1,C
18,96,1,0,0,1,0,24,0,6,0,97,42,0,D
18,96,2,0,1,1,0,24,0,6,0,97,42,0,D
18,96,0,1,1,1,0,24,0,6,0,97,42,0,D
18,96,1,1,1,1,0,24,0,6,0,97,42,0,D
18,96,1,1,0,1,0,24,0,6,0,97,42,0,D
18,96,1,1,1,1,0,24,0,6,0,97,42,0,D
18,96,0,1,0,1,0,24,0,6,0,97,42,0,D
18,96,0,0,0,1,0,24,0,6,0,97,42,0,D
23,90,1,1,1,1,1,28,3,10,0,86,95,1,A
23,90,1,1,1,1,1,18,1,9,0,70,41,1,D
23,90,1,1,1,1,1,28,0,0,1,93,44,0,D
23,90,1,1,1,1,1,25,3,20,1,74,62,0,C
23,90,0,0,0,1,1,28,3,10,0,86,95,1,A
23,90,0,0,0,1,1,18,1,9,0,70,41,1,D
23,90,0,0,0,1,1,28,0,0,1,93,44,0,D
23,90,0,0,0,1,1,25,3,20,1,74,62,0,C
23,90,1,1,0,1,1,28,3,10,0,86,95,1,A
23,90,1,1,0,1,1,18,1,9,0,70,41,1,D
23,90,1,1,0,1,1,28,0,0,1,93,44,0,D
23,90,1,1,0,1,1,25,3,20,1,74,62,0,C
23,90,2,1,2,0,1,28,3,10,0,86,95,1,A
23,90,2,1,2,0,1,18,1,9,0,70,41,1,D
23,90,2,1,2,0,1,28,0,0,1,93,44,0,D
23,90,2,1,2,0,1,25,3,20,1,74,62,0,C
23,90,1,0,0,1,1,28,3,10,0,86,95,1,A
23,90,1,0,0,1,1,18,1,9,0,70,41,1,D
23,90,1,0,0,1,1,28,0,0,1,93,44,0,D
23,90,1,0,0,1,1,25,3,20,1,74,62,0,C
23,90,1,1,1,1,1,28,3,10,0,86,95,1,A
23,90,1,1,1,1,1,18,1,9,0,70,41,1,D
23,90,1,1,1,1,1,28,0,0,1,93,44,0,D
23,90,1,1,1,1,1,25,3,20,1,74,62,0,C
7,75,2,1,1,1,0,27,3,6,0,62,47,1,D
7,75,2,1,1,1,0,19,2,12,0,65,40,0,D
27,68,1,0,1,1,0,26,3,0,0,74,73,1,B
27,68,1,0,1,1,0,23,0,18,1,50,52,0,D
27,68,2,0,1,1,0,26,3,0,0,74,73,1,B
27,68,2,0,1,1,0,23,0,18,1,50,52,0,D
27,68,1,0,1,1,0,26,3,0,0,74,73,1,B
27,68,1,0,1,1,0,23,0,18,1,50,52,0,D
9,78,1,1,0,1,1,23,3,3,1,53,83,0,B
9,78,1,1,0,1,1,25,1,8,1,64,99,1,A
9,78,1,1,0,1,1,22,3,11,1,62,57,1,C
9,78,1,0,0,1,1,23,3,3,1,53,83,0,B
9,78,1,0,0,1,1,25,1,8,1,64,99,1,A
9,78,1,0,0,1,1,22,3,11,1,62,57,1,C
9,78,2,0,1,1,1,23,3,3,1,53,83,0,B
9,78,2,0,1,1,1,25,1,8,1,64,99,1,A
9,78,2,0,1,1,1,22,3,11,1,62,57,1,C
14,77,2,0,0,1,1,20,1,2,1,52,83,2,B
14,77,2,0,0,1,1,21,3,14,0,97,70,1,B
14,77,2,0,0,1,1,23,0,12,0,68,91,2,A
14,77,2,0,0,1,1,22,0,18,0,60,59,2,C
14,77,1,1,1,1,1,20,1,2,1,52,83,2,B
14,77,1,1,1,1,1,21,3,14,0,97,70,1,B
14,77,1,1,1,1,1,23,0,12,0,68,91,2,A
14,77,1,1,1,1,1,22,0,18,0,60,59,2,C
14,77,1,1,0,1,1,20,1,2,1,52,83,2,B
14,77,1,1,0,1,1,21,3,14,0,97,70,1,B
14,77,1,1,0,1,1,23,0,12,0,68,91,2,A
14,77,1,1,0,1,1,22,0,18,0,60,59,2,C
14,77,2,1,0,1,1,20,1,2,1,52,83,2,B
14,77,2,1,0,1,1,21,3,14,0,97,70,1,B
14,77,2,1,0,1,1,23,0,12,0,68,91,2,A
14,77,2,1,0,1,1,22,0,18,0,60,59,2,C
14,77,0,0,1,1,1,20,1,2,1,52,83,2,B
14,77,0,0,1,1,1,21,3,14,0,97,70,1,B
14,77,0,0,1,1,1,23,0,12,0,68,91,2,A
14,77,0,0,1,1,1,22,0,18,0,60,59,2,C
14,77,1,1,0,1,1,20,1,2,1,52,83,2,B
14,77,1,1,0,1,1,21,3,14,0,97,70,1,B
14,77,1,1,0,1,1,23,0,12,0,68,91,2,A
14,77,1,1,0,1,1,22,0,18,0,60,59,2,C
14,77,1,0,2,1,1,20,1,2,1,52,83,2,B
14,77,1,0,2,1,1,21,3,14,0,97,70,1,B
14,77,1,0,2,1,1,23,0,12,0,68,91,2,A
14,77,1,0,2,1,1,22,0,18,0,60,59,2,C
11,82,0,0,0,1,0,29,2,9,1,92,49,1,D
11,82,0,0,0,1,0,23,3,14,0,87,59,1,C
11,82,1,1,1,0,0,29,2,9,1,92,49,1,D
11,82,1,1,1,0,0,23,3,14,0,87,59,1,C
11,82,2,0,2,1,0,29,2,9,1,92,49,1,D
11,82,2,0,2,1,0,23,3,14,0,87,59,1,C
10,90,1,1,0,1,0,23,2,8,0,96,98,2,A
10,90,1,1,0,1,0,23,1,11,1,66,100,2,A
29,85,1,1,2,0,1,28,3,16,1,89,71,1,B
29,85,1,1,2,0,1,22,0,17,1,94,50,1,D
29,85,1,1,2,0,1,22,2,15,0,81,100,1,A
12,74,0,1,0,1,1,22,2,6,1,93,86,1,A
12,74,1,0,1,1,1,22,2,6,1,93,86,1,A
12,74,1,0,2,1,1,22,2,6,1,93,86,1,A
12,74,2,1,2,1,1,22,2,6,1,93,86,1,A
18,79,1,1,0,1,0,23,1,12,0,63,65,0,C
18,79,1,1,0,1,0,22,0,14,1,91,89,1,A
18,79,1,1,0,1,0,21,1,8,1,71,70,2,B
18,79,1,1,1,1,0,23,1,12,0,63,65,0,C
18,79,1,1,1,1,0,22,0,14,1,91,89,1,A
18,79,1,1,1,1,0,21,1,8,1,71,70,2,B
18,79,1,0,2,1,0,23,1,12,0,63,65,0,C
18,79,1,0,2,1,0,22,0,14,1,91,89,1,A
18,79,1,0,2,1,0,21,1,8,1,71,70,2,B
18,79,1,0,1,0,0,23,1,12,0,63,65,0,C
18,79,1,0,1,0,0,22,0,14,1,91,89,1,A
18,79,1,0,1,0,0,21,1,8,1,71,70,2,B
18,79,1,1,1,1,0,23,1,12,0,63,65,0,C
18,79,1,1,1,1,0,22,0,14,1,91,89,1,A
18,79,1,1,1,1,0,21,1,8,1,71,70,2,B
18,79,2,0,0,1,0,23,1,12,0,63,65,0,C
18,79,2,0,0,1,0,22,0,14,1,91,89,1,A
18,79,2,0,0,1,0,21,1,8,1,71,70,2,B
18,79,2,1,1,1,0,23,1,12,0,63,65,0,C
18,79,2,1,1,1,0,22,0,14,1,91,89,1,A
18,79,2,1,1,1,0,21,1,8,1,71,70,2,B
14,88,1,1,1,1,0,20,1,5,1,64,65,0,C
14,88,1,1,1,1,0,24,2,6,1,95,55,1,C
25,92,2,0,1,1,0,18,2,10,1,63,69,1,C
25,92,2,0,1,1,0,20,3,19,0,55,40,0,D
25,92,2,0,1,1,0,24,3,5,1,56,100,2,A
25,92,2,1,1,1,0,18,2,10,1,63,69,1,C
25,92,2,1,1,1,0,20,3,19,0,55,40,0,D
25,92,2,1,1,1,0,24,3,5,1,56,100,2,A
25,92,1,1,1,1,0,18,2,10,1,63,69,1,C
25,92,1,1,1,1,0,20,3,19,0,55,40,0,D
25,92,1,1,1,1,0,24,3,5,1,56,100,2,A
25,92,1,0,2,1,0,18,2,10,1,63,69,1,C
25,92,1,0,2,1,0,20,3,19,0,55,40,0,D
25,92,1,0,2,1,0,24,3,5,1,56,100,2,A
26,68,2,0,0,1,0,19,3,9,0,94,49,1,D
26,68,2,0,0,1,0,25,2,7,0,55,60,2,C
26,68,1,1,2,1,0,19,3,9,0,94,49,1,D
26,68,1,1,2,1,0,25,2,7,0,55,60,2,C
18,65,1,1,1,1,0,21,0,14,1,99,81,0,B
18,65,1,1,1,1,0,21,2,15,1,61,45,1,D
18,65,2,1,0,1,0,21,0,14,1,99,81,0,B
18,65,2,1,0,1,0,21,2,15,1,61,45,1,D
12,76,0,1,1,1,0,24,3,12,0,98,46,1,D
12,76,0,1,1,1,0,28,3,5,1,78,63,1,C
29,93,2,0,1,1,1,18,1,4,1,80,70,2,B
29,93,2,0,1,1,1,19,2,4,1,74,75,0,B
29,93,1,1,1,1,1,18,1,4,1,80,70,2,B
29,93,1,1,1,1,1,19,2,4,1,74,75,0,B
29,93,1,1,1,0,1,18,1,4,1,80,70,2,B
29,93,1,1,1,0,1,19,2,4,1,74,75,0,B
29,93,2,0,1,1,1,18,1,4,1,80,70,2,B
29,93,2,0,1,1,1,19,2,4,1,74,75,0,B
12,84,2,1,1,0,1,28,0,4,0,51,100,2,A
12,84,1,0,1,1,1,28,0,4,0,51,100,2,A
12,84,2,0,2,0,1,28,0,4,0,51,100,2,A
26,86,2,1,1,1,1,25,2,5,0,68,92,1,A
26,86,0,0,1,1,1,25,2,5,0,68,92,1,A
26,86,0,1,1,1,1,25,2,5,0,68,92,1,A
20,93,0,0,1,1,0,23,2,18,0,78,64,0,C
20,93,0,0,1,1,0,29,3,10,1,87,77,0,B
20,93,0,0,1,1,0,23,1,2,0,77,48,1,D
20,93,0,0,1,1,0,29,2,19,1,75,46,1,D
20,93,1,1,0,0,0,23,2,18,0,78,64,0,C
20,93,1,1,0,0,0,29,3,10,1,87,77,0,B
20,93,1,1,0,0,0,23,1,2,0,77,48,1,D
20,93,1,1,0,0,0,29,2,19,1,75,46,1,D
20,93,1,0,0,1,0,23,2,18,0,78,64,0,C
20,93,1,0,0,1,0,29,3,10,1,87,77,0,B
20,93,1,0,0,1,0,23,1,2,0,77,48,1,D
20,93,1,0,0,1,0,29,2,19,1,75,46,1,D
11,88,2,1,0,1,1,24,0,10,1,51,62,2,C
11,88,2,1,0,1,1,27,3,16,1,74,82,1,B
11,88,1,1,0,1,1,24,0,10,1,51,62,2,C
11,88,1,1,0,1,1,27,3,16,1,74,82,1,B
25,97,2,1,2,1,1,21,1,6,0,80,49,1,D
25,97,2,1,2,1,1,29,2,15,1,60,48,0,D
25,97,1,1,1,1,1,21,1,6,0,80,49,1,D
25,97,1,1,1,1,1,29,2,15,1,60,48,0,D
25,97,2,1,1,1,1,21,1,6,0,80,49,1,D
25,97,2,1,1,1,1,29,2,15,1,60,48,0,D
25,97,2,1,2,1,1,21,1,6,0,80,49,1,D
25,97,2,1,2,1,1,29,2,15,1,60,48,0,D
25,97,1,1,0,1,1,21,1,6,0,80,49,1,D
25,97,1,1,0,1,1,29,2,15,1,60,48,0,D
12,75,1,1,2,1,0,26,2,17,1,79,86,1,A
12,75,1,1,2,1,0,26,2,2,1,54,93,2,A
12,75,2,0,0,1,0,26,2,17,1,79,86,1,A
12,75,2,0,0,1,0,26,2,2,1,54,93,2,A
20,95,0,1,0,0,1,18,3,20,1,61,92,2,A
20,95,0,1,0,0,1,22,2,19,1,55,86,2,A
20,95,1,0,1,1,1,18,3,20,1,61,92,2,A
20,95,1,0,1,1,1,22,2,19,1,55,86,2,A
20,95,0,1,1,1,1,18,3,20,1,61,92,2,A
20,95,0,1,1,1,1,22,2,19,1,55,86,2,A
20,95,0,1,0,1,1,18,3,20,1,61,92,2,A
20,95,0,1,0,1,1,22,2,19,1,55,86,2,A
20,95,1,0,0,1,1,18,3,20,1,61,92,2,A
20,95,1,0,0,1,1,22,2,19,1,55,86,2,A
20,95,0,1,0,1,1,18,3,20,1,61,92,2,A
20,95,0,1,0,1,1,22,2,19,1,55,86,2,A
20,95,2,1,0,1,1,18,3,20,1,61,92,2,A
20,95,2,1,0,1,1,22,2,19,1,55,86,2,A
16,72,0,0,1,0,0,29,3,15,0,68,82,0,B
16,72,0,0,1,0,0,18,0,9,0,53,97,0,A
16,72,0,0,1,0,0,21,2,14,1,86,73,1,B
16,72,1,0,1,1,0,29,3,15,0,68,82,0,B
16,72,1,0,1,1,0,18,0,9,0,53,97,0,A
16,72,1,0,1,1,0,21,2,14,1,86,73,1,B
17,83,1,1,0,1,1,19,2,2,1,83,94,1,A
17,83,1,0,1,1,1,19,2,2,1,83,94,1,A
17,83,1,1,1,1,1,19,2,2,1,83,94,1,A
17,83,0,1,0,1,1,19,2,2,1,83,94,1,A
17,83,2,0,0,1,1,19,2,2,1,83,94,1,A
17,83,1,1,2,1,1,19,2,2,1,83,94,1,A
17,83,1,0,1,1,1,19,2,2,1,83,94,1,A
34,74,0,1,1,1,0,23,0,12,1,54,98,0,A
34,74,0,1,1,1,0,28,0,13,0,77,87,0,A
29,90,1,1,1,1,1,22,2,19,0,79,93,0,A
29,90,1,1,1,1,1,26,2,14,0,76,47,1,D
29,90,1,1,1,1,1,26,2,11,1,76,97,1,A
12,81,1,1,1,1,1,23,2,16,1,78,80,0,B
12,81,1,1,1,1,1,24,2,17,0,76,74,1,B
12,81,1,1,1,1,1,26,0,14,1,67,63,1,C
12,81,1,1,1,1,1,25,3,12,1,93,67,1,C
12,81,1,0,0,1,1,23,2,16,1,78,80,0,B
12,81,1,0,0,1,1,24,2,17,0,76,74,1,B
12,81,1,0,0,1,1,26,0,14,1,67,63,1,C
12,81,1,0,0,1,1,25,3,12,1,93,67,1,C
12,81,1,1,2,1,1,23,2,16,1,78,80,0,B
12,81,1,1,2,1,1,24,2,17,0,76,74,1,B
12,81,1,1,2,1,1,26,0,14,1,67,63,1,C
12,81,1,1,2,1,1,25,3,12,1,93,67,1,C
12,81,1,1,2,1,1,23,2,16,1,78,80,0,B
12,81,1,1,2,1,1,24,2,17,0,76,74,1,B
12,81,1,1,2,1,1,26,0,14,1,67,63,1,C
12,81,1,1,2,1,1,25,3,12,1,93,67,1,C
12,81,1,1,2,1,1,23,2,16,1,78,80,0,B
12,81,1,1,2,1,1,24,2,17,0,76,74,1,B
12,81,1,1,2,1,1,26,0,14,1,67,63,1,C
12,81,1,1,2,1,1,25,3,12,1,93,67,1,C
16,63,1,0,2,1,0,24,3,9,1,80,53,0,D
16,63,1,0,2,1,0,25,0,4,0,53,66,2,C
16,63,2,0,0,1,0,24,3,9,1,80,53,0,D
16,63,2,0,0,1,0,25,0,4,0,53,66,2,C
16,63,0,0,1,1,0,24,3,9,1,80,53,0,D
16,63,0,0,1,1,0,25,0,4,0,53,66,2,C
32,83,1,1,0,1,1,24,1,15,1,87,62,1,C
32,83,1,1,0,1,1,26,2,7,1,83,69,1,C
32,83,1,1,0,1,1,19,3,11,0,58,52,1,D
32,83,1,1,1,1,1,24,1,15,1,87,62,1,C
32,83,1,1,1,1,1,26,2,7,1,83,69,1,C
32,83,1,1,1,1,1,19,3,11,0,58,52,1,D
20,82,0,1,0,1,0,29,1,4,1,95,68,0,C
20,82,0,1,0,1,0,27,2,0,1,77,57,1,C
20,82,0,1,0,1,0,19,0,12,1,93,48,1,D
20,82,0,1,0,1,0,27,1,7,1,54,51,1,D
20,82,0,1,0,1,0,22,3,15,1,95,73,1,B
20,82,0,1,0,1,0,24,3,1,1,95,75,0,B
20,82,1,1,1,1,0,29,1,4,1,95,68,0,C
20,82,1,1,1,1,0,27,2,0,1,77,57,1,C
20,82,1,1,1,1,0,19,0,12,1,93,48,1,D
20,82,1,1,1,1,0,27,1,7,1,54,51,1,D
20,82,1,1,1,1,0,22,3,15,1,95,73,1,B
20,82,1,1,1,1,0,24,3,1,1,95,75,0,B
20,82,1,0,0,1,0,29,1,4,1,95,68,0,C
20,82,1,0,0,1,0,27,2,0,1,77,57,1,C
20,82,1,0,0,1,0,19,0,12,1,93,48,1,D
20,82,1,0,0,1,0,27,1,7,1,54,51,1,D
20,82,1,0,0,1,0,22,3,15,1,95,73,1,B
20,82,1,0,0,1,0,24,3,1,1,95,75,0,B
17,75,2,1,1,1,0,24,0,8,1,81,68,0,C
17,75,0,0,2,1,0,24,0,8,1,81,68,0,C
29,84,1,1,2,1,0,19,2,16,1,93,77,1,B
29,84,1,1,2,1,0,22,2,10,0,86,90,1,A
18,93,2,1,1,1,0,24,0,13,1,96,67,1,C
18,93,1,0,0,1,0,24,0,13,1,96,67,1,C
18,93,2,0,2,1,0,24,0,13,1,96,67,1,C
18,93,2,0,2,1,0,24,0,13,1,96,67,1,C
38,63,2,0,2,1,1,26,0,19,0,64,52,0,D
38,63,2,0,2,1,1,20,1,17,1,90,81,2,B
38,63,2,0,2,1,1,20,2,4,1,80,89,1,A
27,69,2,1,1,0,0,18,0,10,1,75,78,1,B
27,69,2,1,1,0,0,21,3,5,1,55,91,1,A
19,94,0,0,1,1,0,18,1,18,0,98,87,1,A
19,94,0,0,1,1,0,26,1,11,1,77,72,2,B
19,94,2,0,1,1,0,18,1,18,0,98,87,1,A
19,94,2,0,1,1,0,26,1,11,1,77,72,2,B
